시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),층,건축년도,도로명,해제사유발생일
서울특별시 강남구 도곡동,467-19,467,19,현대비젼21,34.995,202010,9,"39,000",27,1999,언주로30길 10,
서울특별시 강남구 도곡동,467-19,467,19,현대비젼21,32.65,202010,28,"37,500",19,1999,언주로30길 10,
서울특별시 강남구 도곡동,467-19,467,19,현대비젼21,42.7,202011,6,"54,000",27,1999,언주로30길 10,
서울특별시 강남구 도곡동,467-19,467,19,현대비젼21,34.995,202012,3,"42,000",26,1999,언주로30길 10,
서울특별시 강남구 도곡동,467-19,467,19,현대비젼21,32.65,202012,9,"39,500",18,1999,언주로30길 10,
서울특별시 강남구 도곡동,944-5,944,5,현대아이리스1,113.18,202001,14,"95,000",4,2004,도곡로6길 14,
서울특별시 강남구 도곡동,944-5,944,5,현대아이리스1,127.36,202007,14,"139,000",6,2004,도곡로6길 14,
서울특별시 강남구 도곡동,944-5,944,5,현대아이리스1,101.48,202012,11,"130,000",7,2004,도곡로6길 14,
서울특별시 강남구 도곡동,961,961,0,현대아파트 1동~3동,84.96,202007,20,"164,000",4,1994,도곡로18길 34,
서울특별시 강남구 도곡동,961,961,0,현대아파트 1동~3동,84.96,202007,20,"164,000",4,1994,도곡로18길 34,20200803
서울특별시 강남구 도곡동,961,961,0,현대아파트 1동~3동,84.96,202009,26,"169,000",5,1994,도곡로18길 35,
서울특별시 강남구 도곡동,961,961,0,현대아파트 1동~3동,84.96,202011,28,"166,000",5,1994,도곡로18길 34,
서울특별시 강남구 도곡동,153-2,153,2,현대향목빌라트,244.59,202001,15,"195,000",2,1996,남부순환로379길 26,
서울특별시 강남구 삼성동,142-7,142,7,LG선릉에클라트(A),36.16,202002,5,"40,500",4,2003,선릉로100길 42,
서울특별시 강남구 삼성동,142-7,142,7,LG선릉에클라트(A),36.16,202002,14,"32,500",3,2003,선릉로100길 42,
서울특별시 강남구 삼성동,142-7,142,7,LG선릉에클라트(A),36.16,202003,9,"34,000",5,2003,선릉로100길 42,
서울특별시 강남구 삼성동,142-7,142,7,LG선릉에클라트(A),36.16,202005,7,"34,500",4,2003,선릉로100길 42,
서울특별시 강남구 삼성동,142-7,142,7,LG선릉에클라트(A),36.16,202006,22,"34,900",2,2003,선릉로100길 42,
서울특별시 강남구 삼성동,142-7,142,7,LG선릉에클라트(A),36.16,202007,14,"40,750",4,2003,선릉로100길 42,
서울특별시 강남구 삼성동,142-7,142,7,LG선릉에클라트(A),41.64,202008,2,"36,900",2,2003,선릉로100길 42,
서울특별시 강남구 삼성동,142-7,142,7,LG선릉에클라트(A),36.16,202008,8,"34,500",6,2003,선릉로100길 42,
서울특별시 강남구 삼성동,142-7,142,7,LG선릉에클라트(A),36.16,202008,12,"34,500",5,2003,선릉로100길 42,
서울특별시 강남구 삼성동,142-7,142,7,LG선릉에클라트(A),36.16,202009,21,"32,500",5,2003,선릉로100길 42,
서울특별시 강남구 삼성동,142-3,142,3,LG선릉에클라트(B),36.35,202002,14,"37,500",15,2004,테헤란로63길 12,
서울특별시 강남구 삼성동,142-3,142,3,LG선릉에클라트(B),36.47,202002,19,"37,000",15,2004,테헤란로63길 12,
서울특별시 강남구 삼성동,142-3,142,3,LG선릉에클라트(B),56.68,202004,1,"70,000",13,2004,테헤란로63길 12,
서울특별시 강남구 삼성동,142-3,142,3,LG선릉에클라트(B),59.33,202004,16,"87,500",14,2004,테헤란로63길 12,
서울특별시 강남구 삼성동,142-3,142,3,LG선릉에클라트(B),36.35,202005,20,"32,700",13,2004,테헤란로63길 12,
서울특별시 강남구 삼성동,142-3,142,3,LG선릉에클라트(B),36.35,202005,27,"37,500",15,2004,테헤란로63길 12,
서울특별시 강남구 삼성동,142-3,142,3,LG선릉에클라트(B),56.68,202006,10,"83,000",14,2004,테헤란로63길 12,
서울특별시 강남구 삼성동,142-3,142,3,LG선릉에클라트(B),36.35,202006,10,"40,000",12,2004,테헤란로63길 12,
서울특별시 강남구 삼성동,142-3,142,3,LG선릉에클라트(B),36.35,202006,18,"37,500",10,2004,테헤란로63길 12,
서울특별시 강남구 삼성동,142-3,142,3,LG선릉에클라트(B),36.35,202006,28,"35,000",11,2004,테헤란로63길 12,
서울특별시 강남구 삼성동,142-3,142,3,LG선릉에클라트(B),36.35,202006,29,"36,000",9,2004,테헤란로63길 12,
서울특별시 강남구 삼성동,142-3,142,3,LG선릉에클라트(B),48.81,202007,4,"76,000",13,2004,테헤란로63길 12,
서울특별시 강남구 삼성동,142-3,142,3,LG선릉에클라트(B),36.47,202007,7,"39,700",14,2004,테헤란로63길 12,
서울특별시 강남구 삼성동,142-3,142,3,LG선릉에클라트(B),36.35,202007,24,"38,000",13,2004,테헤란로63길 12,
서울특별시 강남구 삼성동,142-3,142,3,LG선릉에클라트(B),36.35,202009,16,"40,000",13,2004,테헤란로63길 12,
서울특별시 강남구 삼성동,142-3,142,3,LG선릉에클라트(B),36.35,202011,28,"34,200",14,2004,테헤란로63길 12,
서울특별시 강남구 삼성동,142-3,142,3,LG선릉에클라트(B),36.47,202012,8,"33,000",9,2004,테헤란로63길 12,
서울특별시 강남구 삼성동,142-3,142,3,LG선릉에클라트(B),36.47,202012,8,"33,000",9,2004,테헤란로63길 12,
서울특별시 강남구 삼성동,142-3,142,3,LG선릉에클라트(B),36.35,202012,17,"34,000",12,2004,테헤란로63길 12,
서울특별시 강남구 삼성동,142-3,142,3,LG선릉에클라트(B),36.47,202012,23,"36,000",15,2004,테헤란로63길 12,
서울특별시 강남구 삼성동,11월 29일,29,11,SM드림빌,52.79,202005,4,"59,000",2,2003,봉은사로61길 34,
서울특별시 강남구 삼성동,11월 29일,29,11,SM드림빌,52.79,202006,6,"67,400",3,2003,봉은사로61길 34,
서울특별시 강남구 삼성동,Dec-99,99,12,강변삼부아파트,81.943,202007,27,"176,000",7,2000,봉은사로113길 25,
서울특별시 강남구 삼성동,05월 03일,5,3,골든카운티,108.68,202008,6,"172,500",7,2019,학동로68길 16,
서울특별시 강남구 삼성동,May-45,45,5,그라나다,45.23,202008,10,"69,000",6,2002,선릉로112길 74,
서울특별시 강남구 삼성동,98-18,98,18,대우멤버스카운티(101동),152.73,202007,30,"203,000",2,2004,영동대로114길 71-3,
서울특별시 강남구 삼성동,33-20,33,20,대우멤버스카운티201,145.73,202006,22,"169,000",4,2004,봉은사로57길 37,
서울특별시 강남구 삼성동,33-24,33,24,대우멤버스카운티301,142.31,202010,26,"180,000",1,2005,봉은사로57길 33,
서울특별시 강남구 삼성동,108-2,108,2,동구싼타빌,68.59,202012,22,"51,000",5,2004,영동대로112길 24,
서울특별시 강남구 삼성동,102,102,0,래미안(201동),84.9,202007,9,"195,000",2,2006,영동대로114길 56,
서울특별시 강남구 삼성동,103-22,103,22,래미안삼성1차,114.17,202006,18,"190,000",2,2006,영동대로114길 56,
서울특별시 강남구 삼성동,103-22,103,22,래미안삼성1차,106.98,202011,14,"230,000",6,2006,영동대로114길 56,
서울특별시 강남구 삼성동,105,105,0,래미안삼성1차(105),122.85,202006,8,"215,000",2,2005,영동대로114길 56,
서울특별시 강남구 삼성동,105,105,0,래미안삼성1차(105),84.95,202006,19,"203,500",10,2005,영동대로114길 56,20200915
서울특별시 강남구 삼성동,105,105,0,래미안삼성1차(105),84.95,202006,19,"203,500",10,2005,영동대로114길 56,
서울특별시 강남구 삼성동,105,105,0,래미안삼성1차(105),181.51,202006,22,"280,000",6,2005,영동대로114길 56,
서울특별시 강남구 삼성동,07월 03일,7,3,래미안삼성2차,134.81,202004,3,"275,000",4,2007,선릉로130길 20,
서울특별시 강남구 삼성동,07월 03일,7,3,래미안삼성2차,164.72,202006,5,"265,000",8,2007,선릉로130길 20,
서울특별시 강남구 삼성동,07월 03일,7,3,래미안삼성2차,134.81,202006,14,"248,000",1,2007,선릉로130길 20,
서울특별시 강남구 삼성동,07월 03일,7,3,래미안삼성2차,105.5,202007,22,"242,000",7,2007,선릉로130길 20,
서울특별시 강남구 삼성동,104-10,104,10,레미안삼성1차(104),125.8,202001,30,"245,000",11,2005,영동대로114길 56,
서울특별시 강남구 삼성동,104-10,104,10,레미안삼성1차(104),84.99,202006,20,"200,000",6,2005,영동대로114길 56,
서울특별시 강남구 삼성동,11,11,0,롯데캐슬프레미어,121.931,202006,17,"275,000",21,2007,선릉로126길 22,
서울특별시 강남구 삼성동,11,11,0,롯데캐슬프레미어,213.435,202006,18,"216,000",9,2007,선릉로126길 22,
서울특별시 강남구 삼성동,11,11,0,롯데캐슬프레미어,84.465,202006,21,"203,000",1,2007,선릉로126길 22,
서울특별시 강남구 삼성동,11,11,0,롯데캐슬프레미어,101.81,202006,22,"245,000",15,2007,선릉로126길 22,
서울특별시 강남구 삼성동,11,11,0,롯데캐슬프레미어,84.465,202006,22,"232,000",16,2007,선릉로126길 22,
서울특별시 강남구 삼성동,11,11,0,롯데캐슬프레미어,121.931,202008,3,"280,000",11,2007,선릉로126길 22,
서울특별시 강남구 삼성동,11,11,0,롯데캐슬프레미어,84.484,202009,3,"237,000",15,2007,선릉로126길 22,
서울특별시 강남구 삼성동,11,11,0,롯데캐슬프레미어,84.484,202012,24,"244,000",12,2007,선릉로126길 22,
서울특별시 강남구 삼성동,107,107,0,미켈란107,83,202012,26,"160,000",15,2003,영동대로 602,
서울특별시 강남구 삼성동,147-2,147,2,미켈란147,83.69,202001,10,"148,000",16,2004,봉은사로 516,
서울특별시 강남구 삼성동,147-2,147,2,미켈란147,84.86,202004,21,"143,500",20,2004,봉은사로 516,
서울특별시 강남구 삼성동,147-2,147,2,미켈란147,83.69,202007,1,"147,000",18,2004,봉은사로 516,
서울특별시 강남구 삼성동,Apr-64,64,4,블루밍하우스,114.08,202006,22,"149,900",5,2006,학동로82길 27,
서울특별시 강남구 삼성동,43,43,0,삼성동 롯데캐슬 킹덤,170.8,202001,17,"295,000",12,2005,선릉로112길 53,
서울특별시 강남구 삼성동,43,43,0,삼성동 롯데캐슬 킹덤,170.8,202005,20,"260,000",2,2005,선릉로112길 53,
서울특별시 강남구 삼성동,43,43,0,삼성동 롯데캐슬 킹덤,148.5,202011,12,"245,000",2,2005,선릉로112길 53,
서울특별시 강남구 삼성동,110-2,110,2,삼성동라테라스,182.21,202006,20,"470,000",11,2013,봉은사로 645,
서울특별시 강남구 삼성동,17,17,0,삼성동롯데아파트,84.87,202002,17,"180,000",14,2000,학동로 432,
서울특별시 강남구 삼성동,17,17,0,삼성동롯데아파트,91.77,202002,20,"187,000",9,2000,학동로 432,
서울특별시 강남구 삼성동,17,17,0,삼성동롯데아파트,84.87,202004,25,"170,000",18,2000,학동로 432,
서울특별시 강남구 삼성동,17,17,0,삼성동롯데아파트,59.4,202005,24,"137,000",13,2000,학동로 432,
서울특별시 강남구 삼성동,17,17,0,삼성동롯데아파트,59.4,202006,2,"145,000",2,2000,학동로 432,
서울특별시 강남구 삼성동,17,17,0,삼성동롯데아파트,59.4,202006,8,"139,500",6,2000,학동로 432,20200706
서울특별시 강남구 삼성동,17,17,0,삼성동롯데아파트,59.4,202006,8,"139,500",6,2000,학동로 432,
서울특별시 강남구 삼성동,17,17,0,삼성동롯데아파트,59.4,202006,11,"143,000",20,2000,학동로 432,
서울특별시 강남구 삼성동,17,17,0,삼성동롯데아파트,59.4,202006,13,"138,000",11,2000,학동로 432,
서울특별시 강남구 삼성동,17,17,0,삼성동롯데아파트,91.77,202006,16,"185,000",3,2000,학동로 432,
서울특별시 강남구 삼성동,17,17,0,삼성동롯데아파트,78.27,202006,21,"165,000",1,2000,학동로 432,
서울특별시 강남구 삼성동,17,17,0,삼성동롯데아파트,91.77,202007,21,"185,000",1,2000,학동로 432,
서울특별시 강남구 삼성동,17,17,0,삼성동롯데아파트,91.77,202008,11,"209,700",11,2000,학동로 432,
서울특별시 강남구 삼성동,188,188,0,삼성동센트럴아이파크,84.95,202002,26,"261,000",12,2018,삼성로 629,
서울특별시 강남구 삼성동,188,188,0,삼성동센트럴아이파크,84.99,202006,18,"281,000",24,2018,삼성로 629,
서울특별시 강남구 삼성동,114-11,114,11,삼성동신영지웰,84.32,202003,7,"98,000",14,2005,봉은사로 448,
서울특별시 강남구 삼성동,03월 02일,3,2,삼성동씨엘케이,99.47,202011,17,"155,000",3,2002,학동로 410,
서울특별시 강남구 삼성동,101,101,0,삼성동에스케이뷰,117.42,202003,6,"187,000",7,2005,봉은사로109길 14-8,
서울특별시 강남구 삼성동,101,101,0,삼성동에스케이뷰,84.88,202003,6,"165,000",7,2005,봉은사로109길 14-8,
서울특별시 강남구 삼성동,01월 14일,14,1,삼성동중앙하이츠빌리지,152.98,202005,30,"257,000",3,2004,학동로68길 30,
서울특별시 강남구 삼성동,01월 14일,14,1,삼성동중앙하이츠빌리지,152.98,202006,17,"280,000",5,2004,학동로68길 30,
서울특별시 강남구 삼성동,01월 14일,14,1,삼성동중앙하이츠빌리지,152.98,202006,20,"270,000",15,2004,학동로68길 30,
서울특별시 강남구 삼성동,04월 06일,4,6,삼성동한솔아파트,58.57,202002,21,"130,000",1,1998,학동로64길 7,
서울특별시 강남구 삼성동,04월 06일,4,6,삼성동한솔아파트,85,202006,4,"160,000",5,1998,학동로64길 7,
서울특별시 강남구 삼성동,04월 06일,4,6,삼성동한솔아파트,68.8,202006,14,"150,000",11,1998,학동로64길 7,
서울특별시 강남구 삼성동,04월 06일,4,6,삼성동한솔아파트,58.57,202006,17,"134,000",11,1998,학동로64길 7,
서울특별시 강남구 삼성동,04월 06일,4,6,삼성동한솔아파트,85,202006,22,"162,000",3,1998,학동로64길 7,
서울특별시 강남구 삼성동,04월 06일,4,6,삼성동한솔아파트,85,202010,12,"168,000",16,1998,학동로64길 7,
서울특별시 강남구 삼성동,04월 06일,4,6,삼성동한솔아파트,58.57,202011,26,"153,000",11,1998,학동로64길 7,
서울특별시 강남구 삼성동,Jan-82,82,1,삼성동헤렌하우스2(82-1),217.86,202005,27,"340,000",6,2010,영동대로128길 45,
서울특별시 강남구 삼성동,Jan-82,82,1,삼성동헤렌하우스2(82-1),169.28,202006,18,"328,000",2,2010,영동대로128길 45,
서울특별시 강남구 삼성동,Apr-82,82,4,삼성동헤렌하우스2(82-4),183.99,202005,11,"280,000",4,2010,영동대로128길 51,
서울특별시 강남구 삼성동,Apr-82,82,4,삼성동헤렌하우스2(82-4),214.74,202008,4,"370,000",5,2010,영동대로128길 51,
서울특별시 강남구 삼성동,02월 16일,16,2,삼성동힐스테이트 1단지,84.236,202002,7,"235,000",10,2008,학동로68길 29,
서울특별시 강남구 삼성동,02월 16일,16,2,삼성동힐스테이트 1단지,114.463,202004,30,"252,000",18,2008,학동로68길 29,
서울특별시 강남구 삼성동,02월 16일,16,2,삼성동힐스테이트 1단지,84.236,202005,23,"221,000",20,2008,학동로68길 29,
서울특별시 강남구 삼성동,02월 16일,16,2,삼성동힐스테이트 1단지,114.463,202005,26,"250,000",17,2008,학동로68길 29,
서울특별시 강남구 삼성동,02월 16일,16,2,삼성동힐스테이트 1단지,84.503,202005,30,"209,500",12,2008,학동로68길 29,
서울특별시 강남구 삼성동,02월 16일,16,2,삼성동힐스테이트 1단지,84.236,202006,2,"225,000",11,2008,학동로68길 29,
서울특별시 강남구 삼성동,02월 16일,16,2,삼성동힐스테이트 1단지,84.236,202006,7,"207,000",3,2008,학동로68길 29,
서울특별시 강남구 삼성동,02월 16일,16,2,삼성동힐스테이트 1단지,84.236,202006,9,"204,500",3,2008,학동로68길 29,
서울특별시 강남구 삼성동,02월 16일,16,2,삼성동힐스테이트 1단지,26.5,202006,10,"102,000",13,2008,학동로68길 29,
서울특별시 강남구 삼성동,02월 16일,16,2,삼성동힐스테이트 1단지,84.419,202006,13,"210,000",13,2008,학동로68길 29,
서울특별시 강남구 삼성동,02월 16일,16,2,삼성동힐스테이트 1단지,31.402,202006,16,"115,500",13,2008,학동로68길 29,
서울특별시 강남구 삼성동,02월 16일,16,2,삼성동힐스테이트 1단지,84.419,202006,17,"206,500",5,2008,학동로68길 29,
서울특별시 강남구 삼성동,02월 16일,16,2,삼성동힐스테이트 1단지,84.419,202006,17,"202,500",3,2008,학동로68길 29,
서울특별시 강남구 삼성동,02월 16일,16,2,삼성동힐스테이트 1단지,84.349,202006,20,"220,000",3,2008,학동로68길 29,
서울특별시 강남구 삼성동,02월 16일,16,2,삼성동힐스테이트 1단지,84.236,202006,22,"230,800",8,2008,학동로68길 29,
서울특별시 강남구 삼성동,02월 16일,16,2,삼성동힐스테이트 1단지,31.402,202006,26,"116,300",15,2008,학동로68길 29,
서울특별시 강남구 삼성동,02월 16일,16,2,삼성동힐스테이트 1단지,31.402,202007,5,"117,000",19,2008,학동로68길 29,
서울특별시 강남구 삼성동,02월 16일,16,2,삼성동힐스테이트 1단지,84.236,202008,3,"237,000",11,2008,학동로68길 29,
서울특별시 강남구 삼성동,02월 16일,16,2,삼성동힐스테이트 1단지,31.402,202008,29,"119,000",20,2008,학동로68길 29,
서울특별시 강남구 삼성동,02월 16일,16,2,삼성동힐스테이트 1단지,31.402,202010,17,"119,800",15,2008,학동로68길 29,
서울특별시 강남구 삼성동,02월 16일,16,2,삼성동힐스테이트 1단지,84.349,202011,27,"210,000",2,2008,학동로68길 29,
서울특별시 강남구 삼성동,02월 16일,16,2,삼성동힐스테이트 1단지,31.402,202011,28,"118,800",10,2008,학동로68길 29,
서울특별시 강남구 삼성동,02월 16일,16,2,삼성동힐스테이트 1단지,84.236,202012,4,"215,000",1,2008,학동로68길 29,
서울특별시 강남구 삼성동,02월 16일,16,2,삼성동힐스테이트 1단지,31.402,202012,28,"119,000",5,2008,학동로68길 29,
서울특별시 강남구 삼성동,02월 16일,16,2,삼성동힐스테이트 1단지,84.236,202012,29,"220,000",1,2008,학동로68길 29,
서울특별시 강남구 삼성동,Sep-52,52,9,삼성리치빌1,84.98,202008,4,"150,500",5,2003,학동로82길 6,
서울특별시 강남구 삼성동,Sep-52,52,9,삼성리치빌1,84.98,202010,6,"149,900",3,2003,학동로82길 6,
서울특별시 강남구 삼성동,Sep-52,52,9,삼성리치빌1,84.98,202010,6,"149,900",3,2003,학동로82길 6,20201224
서울특별시 강남구 삼성동,127-5,127,5,삼성오네뜨,153.53,202002,12,"173,000",7,2004,테헤란로79길 42,
서울특별시 강남구 삼성동,03월 01일,3,1,삼성월드타워,84.725,202006,19,"98,500",3,1997,학동로 408,
서울특별시 강남구 삼성동,03월 01일,3,1,삼성월드타워,84.202,202006,19,"98,000",3,1997,학동로 408,
서울특별시 강남구 삼성동,03월 01일,3,1,삼성월드타워,58.776,202006,19,"70,000",3,1997,학동로 408,
서울특별시 강남구 삼성동,03월 01일,3,1,삼성월드타워,58.776,202006,19,"70,000",3,1997,학동로 408,
서울특별시 강남구 삼성동,03월 01일,3,1,삼성월드타워,84.202,202006,19,"103,000",4,1997,학동로 408,
서울특별시 강남구 삼성동,03월 01일,3,1,삼성월드타워,58.776,202006,19,"71,000",4,1997,학동로 408,
서울특별시 강남구 삼성동,03월 01일,3,1,삼성월드타워,58.776,202006,19,"70,000",4,1997,학동로 408,
서울특별시 강남구 삼성동,03월 01일,3,1,삼성월드타워,84.725,202006,19,"106,500",5,1997,학동로 408,
서울특별시 강남구 삼성동,03월 01일,3,1,삼성월드타워,58.776,202006,19,"74,000",10,1997,학동로 408,
서울특별시 강남구 삼성동,03월 01일,3,1,삼성월드타워,58.776,202006,19,"74,000",10,1997,학동로 408,
서울특별시 강남구 삼성동,03월 01일,3,1,삼성월드타워,84.725,202006,19,"106,500",11,1997,학동로 408,
서울특별시 강남구 삼성동,03월 01일,3,1,삼성월드타워,84.725,202006,19,"97,500",2,1997,학동로 408,
서울특별시 강남구 삼성동,03월 01일,3,1,삼성월드타워,84.202,202006,19,"97,000",2,1997,학동로 408,
서울특별시 강남구 삼성동,03월 01일,3,1,삼성월드타워,84.202,202006,19,"106,000",5,1997,학동로 408,
서울특별시 강남구 삼성동,03월 01일,3,1,삼성월드타워,58.776,202006,19,"74,000",5,1997,학동로 408,
서울특별시 강남구 삼성동,03월 01일,3,1,삼성월드타워,58.776,202006,19,"74,000",5,1997,학동로 408,
서울특별시 강남구 삼성동,03월 01일,3,1,삼성월드타워,84.202,202006,19,"103,000",6,1997,학동로 408,
서울특별시 강남구 삼성동,03월 01일,3,1,삼성월드타워,58.776,202006,19,"74,000",6,1997,학동로 408,
서울특별시 강남구 삼성동,03월 01일,3,1,삼성월드타워,58.776,202006,19,"74,000",6,1997,학동로 408,
서울특별시 강남구 삼성동,03월 01일,3,1,삼성월드타워,84.725,202006,19,"106,500",7,1997,학동로 408,
서울특별시 강남구 삼성동,03월 01일,3,1,삼성월드타워,84.202,202006,19,"103,000",7,1997,학동로 408,
서울특별시 강남구 삼성동,03월 01일,3,1,삼성월드타워,58.776,202006,19,"74,000",7,1997,학동로 408,
서울특별시 강남구 삼성동,03월 01일,3,1,삼성월드타워,58.776,202006,19,"72,000",7,1997,학동로 408,
서울특별시 강남구 삼성동,03월 01일,3,1,삼성월드타워,84.725,202006,19,"104,500",8,1997,학동로 408,
서울특별시 강남구 삼성동,03월 01일,3,1,삼성월드타워,84.202,202006,19,"103,000",8,1997,학동로 408,
서울특별시 강남구 삼성동,03월 01일,3,1,삼성월드타워,58.776,202006,19,"73,000",8,1997,학동로 408,
서울특별시 강남구 삼성동,03월 01일,3,1,삼성월드타워,58.776,202006,19,"74,000",9,1997,학동로 408,
서울특별시 강남구 삼성동,03월 01일,3,1,삼성월드타워,58.776,202006,19,"74,000",9,1997,학동로 408,
서울특별시 강남구 삼성동,03월 01일,3,1,삼성월드타워,84.725,202006,19,"106,500",10,1997,학동로 408,
서울특별시 강남구 삼성동,03월 01일,3,1,삼성월드타워,84.202,202006,19,"106,000",10,1997,학동로 408,
서울특별시 강남구 삼성동,03월 01일,3,1,삼성월드타워,84.725,202006,19,"106,500",6,1997,학동로 408,
서울특별시 강남구 삼성동,03월 01일,3,1,삼성월드타워,58.776,202006,19,"74,000",8,1997,학동로 408,
서울특별시 강남구 삼성동,03월 01일,3,1,삼성월드타워,84.725,202006,19,"106,500",9,1997,학동로 408,
서울특별시 강남구 삼성동,03월 01일,3,1,삼성월드타워,84.202,202006,19,"104,000",9,1997,학동로 408,
서울특별시 강남구 삼성동,03월 01일,3,1,삼성월드타워,84.202,202006,19,"106,000",11,1997,학동로 408,
서울특별시 강남구 삼성동,03월 01일,3,1,삼성월드타워,58.776,202006,19,"74,000",11,1997,학동로 408,
서울특별시 강남구 삼성동,03월 01일,3,1,삼성월드타워,58.776,202006,19,"74,000",11,1997,학동로 408,
서울특별시 강남구 삼성동,03월 01일,3,1,삼성월드타워,83.849,202006,19,"130,000",12,1997,학동로 408,
서울특별시 강남구 삼성동,03월 01일,3,1,삼성월드타워,83.849,202006,19,"130,000",12,1997,학동로 408,
서울특별시 강남구 삼성동,03월 01일,3,1,삼성월드타워,83.849,202006,19,"105,500",13,1997,학동로 408,
서울특별시 강남구 삼성동,03월 01일,3,1,삼성월드타워,83.849,202006,19,"103,500",13,1997,학동로 408,
서울특별시 강남구 삼성동,03월 01일,3,1,삼성월드타워,83.849,202006,19,"103,500",14,1997,학동로 408,
서울특별시 강남구 삼성동,03월 01일,3,1,삼성월드타워,83.849,202006,19,"105,500",14,1997,학동로 408,
서울특별시 강남구 삼성동,03월 01일,3,1,삼성월드타워,58.776,202006,19,"69,000",2,1997,학동로 408,
서울특별시 강남구 삼성동,03월 01일,3,1,삼성월드타워,84.725,202006,19,"103,500",4,1997,학동로 408,
서울특별시 강남구 삼성동,03월 01일,3,1,삼성월드타워,58.776,202006,19,"67,000",2,1997,학동로 408,
서울특별시 강남구 삼성동,03월 01일,3,1,삼성월드타워,58.776,202011,5,"86,940",8,1997,학동로 408,
서울특별시 강남구 삼성동,03월 01일,3,1,삼성월드타워,58.776,202011,5,"91,520",11,1997,학동로 408,
서울특별시 강남구 삼성동,03월 01일,3,1,삼성월드타워,83.849,202011,5,"137,080",14,1997,학동로 408,
서울특별시 강남구 삼성동,03월 01일,3,1,삼성월드타워,58.776,202011,5,"85,110",6,1997,학동로 408,
서울특별시 강남구 삼성동,03월 01일,3,1,삼성월드타워,58.776,202011,5,"88,770",9,1997,학동로 408,
서울특별시 강남구 삼성동,03월 01일,3,1,삼성월드타워,84.725,202011,5,"127,960",10,1997,학동로 408,
서울특별시 강남구 삼성동,03월 01일,3,1,삼성월드타워,84.202,202011,5,"117,990",3,1997,학동로 408,
서울특별시 강남구 삼성동,03월 01일,3,1,삼성월드타워,58.776,202011,5,"82,360",2,1997,학동로 408,
서울특별시 강남구 삼성동,03월 01일,3,1,삼성월드타워,84.202,202011,5,"124,550",7,1997,학동로 408,
서울특별시 강남구 삼성동,03월 01일,3,1,삼성월드타워,84.725,202011,5,"125,320",7,1997,학동로 408,
서울특별시 강남구 삼성동,03월 01일,3,1,삼성월드타워,84.725,202011,6,"131,920",11,1997,학동로 408,
서울특별시 강남구 삼성동,03월 01일,3,1,삼성월드타워,83.849,202011,6,"137,080",12,1997,학동로 408,
서울특별시 강남구 삼성동,03월 01일,3,1,삼성월드타워,84.725,202011,6,"121,370",4,1997,학동로 408,
서울특별시 강남구 삼성동,03월 01일,3,1,삼성월드타워,84.725,202011,6,"125,320",8,1997,학동로 408,
서울특별시 강남구 삼성동,03월 01일,3,1,삼성월드타워,58.776,202011,6,"86,940",7,1997,학동로 408,20201210
서울특별시 강남구 삼성동,03월 01일,3,1,삼성월드타워,58.776,202011,6,"85,110",6,1997,학동로 408,
서울특별시 강남구 삼성동,03월 01일,3,1,삼성월드타워,84.202,202011,6,"124,550",8,1997,학동로 408,
서울특별시 강남구 삼성동,03월 01일,3,1,삼성월드타워,83.849,202011,6,"137,080",12,1997,학동로 408,
서울특별시 강남구 삼성동,03월 01일,3,1,삼성월드타워,58.776,202011,6,"86,940",7,1997,학동로 408,
서울특별시 강남구 삼성동,03월 01일,3,1,삼성월드타워,58.776,202011,6,"85,110",5,1997,학동로 408,
서울특별시 강남구 삼성동,03월 01일,3,1,삼성월드타워,84.725,202011,9,"127,960",9,1997,학동로 408,
서울특별시 강남구 삼성동,03월 01일,3,1,삼성월드타워,58.776,202011,9,"86,940",7,1997,학동로 408,
서울특별시 강남구 삼성동,03월 01일,3,1,삼성월드타워,84.725,202011,9,"122,680",6,1997,학동로 408,
서울특별시 강남구 삼성동,03월 01일,3,1,삼성월드타워,58.776,202011,9,"91,520",11,1997,학동로 408,
서울특별시 강남구 삼성동,03월 01일,3,1,삼성월드타워,84.202,202011,10,"131,100",11,1997,학동로 408,
서울특별시 강남구 삼성동,03월 01일,3,1,삼성월드타워,83.849,202011,10,"137,080",13,1997,학동로 408,
서울특별시 강남구 삼성동,03월 01일,3,1,삼성월드타워,84.725,202011,10,"122,680",5,1997,학동로 408,
서울특별시 강남구 삼성동,03월 01일,3,1,삼성월드타워,58.776,202011,10,"82,360",3,1997,학동로 408,
서울특별시 강남구 삼성동,03월 01일,3,1,삼성월드타워,58.776,202011,10,"82,360",3,1997,학동로 408,
서울특별시 강남구 삼성동,03월 01일,3,1,삼성월드타워,83.849,202012,4,"137,080",14,1997,학동로 408,
서울특별시 강남구 삼성동,03월 01일,3,1,삼성월드타워,58.776,202012,21,"84,190",4,1997,학동로 408,
서울특별시 강남구 삼성동,130-2,130,2,삼성웰피아,92.11,202010,15,"120,000",1,2005,테헤란로77길 31,
서울특별시 강남구 삼성동,126,126,0,삼성파크,107.38,202012,14,"157,000",4,2001,삼성로99길 14,
서울특별시 강남구 삼성동,71-16,71,16,삼성팰리스(71-16),114.26,202001,20,"145,000",8,2006,삼성로112길 8,
서울특별시 강남구 삼성동,71-16,71,16,삼성팰리스(71-16),114.26,202002,26,"148,000",3,2006,삼성로112길 8,
